Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
CAQUETA,LULO,2017,281.0,1751.0,6.23
CAQUETA,MAIZ TECNIFICADO,2016,90.0,424.0,4.71
CAQUETA,MAIZ TECNIFICADO,2017,80.0,384.0,4.8
CAQUETA,MAIZ TRADICIONAL,2008,6857.8,7745.5,1.13
CAQUETA,MANDARINA,2019,6.0,36.0,6.0
CAQUETA,MANI,2019,9.0,9.0,1.0
CAQUETA,MARACUYA,2014,10.0,80.0,8.0
CAQUETA,MARACUYA,2015,20.0,160.0,8.0
CAQUETA,ÑAME,2016,15.0,75.0,5.0
CAQUETA,ÑAME,2017,15.0,75.0,5.0
CAQUETA,NARANJA,2008,40.0,232.0,5.8
CAQUETA,PALMA DE ACEITE,2014,360.0,900.0,2.5
CAQUETA,PALMA DE ACEITE,2015,360.0,540.0,1.5
CAQUETA,PALMA DE ACEITE,2021,0.0,0.0,0.0
CAQUETA,PATILLA,2020,191.0,1379.0,7.22
CAQUETA,PATILLA,2023,181.0,1451.7,8.02
CAQUETA,PIÑA,2021,818.0,7527.5,9.2
CAQUETA,PLATANO,2008,12957.0,84493.0,6.52
CAQUETA,PLATANO,2015,11467.0,68592.93,5.98
CAQUETA,TOMATE,2017,0.7,21.0,30.0
CAQUETA,TOMATE DE ARBOL,2017,39.0,414.0,10.62
CAQUETA,UVA CAIMARONA,2014,1.0,3.0,3.0
CAQUETA,YUCA,2007,5836.0,39928.0,6.84
CAQUETA,YUCA,2009,5720.0,42629.0,7.45
CAQUETA,YUCA,2016,7022.0,52283.0,7.45
CAQUETA,YUCA,2017,7354.0,54007.5,7.34
CAQUETA,YUCA INDUSTRIAL,2022,140.0,2100.0,15.0
CAQUETA,ZANAHORIA,2015,2.0,8.0,4.0
CAQUETA,ZAPOTE,2008,34.0,68.0,2.0
CAQUETA,AGUACATE,2014,0.0,0.0,0.0
CAQUETA,AGUACATE,2015,0.0,0.0,0.0
CAQUETA,AHUYAMA,2013,8.0,120.0,15.0
CAQUETA,AHUYAMA,2018,6.0,10.8,1.8
CAQUETA,AHUYAMA,2019,10.0,78.0,7.8
CAQUETA,AJI,2017,0.55,1.1,2.0
CAQUETA,ARAZA,2010,436.0,1103.5,2.5300000000000002
CAQUETA,ARAZA,2011,290.0,640.52,2.21
CAQUETA,ARAZA,2020,35.0,49.0,1.4
CAQUETA,ARAZA,2023,10.0,10.0,1.0
CAQUETA,ARROZ RIEGO,2008,82.0,453.0,5.52
CAQUETA,ARROZ SECANO MANUAL,2014,1424.0,2409.0,1.69
CAQUETA,ARROZ SECANO MANUAL,2015,1451.0,2887.23,1.99
CAQUETA,ARROZ SECANO MECANIZADO,2006,0.0,0.0,0.0
CAQUETA,ARROZ SECANO MECANIZADO,2007,69.0,427.0,6.19
CAQUETA,ARROZ SECANO MECANIZADO,2009,149.0,854.0,5.73
CAQUETA,ARROZ SECANO MECANIZADO,2017,859.75,3591.4,4.18
CAQUETA,ARVEJA,2014,2.0,1.76,0.88
CAQUETA,ARVEJA,2015,2.0,1.87,0.93
CAQUETA,CACAO,2022,4378.0,2272.78,0.52
CAQUETA,CAFE,2020,3163.0,1335.7,0.42
CAQUETA,CAFE,2023,3270.98,2867.85,0.88
CAQUETA,CAÑA MIEL,2010,387.0,905.0,2.34
CAQUETA,CAÑA MIEL,2011,407.0,1037.92,2.55
CAQUETA,CAUCHO,2007,1086.0,1574.4,1.45
CAQUETA,CAUCHO,2010,1390.8,1686.35,1.21
CAQUETA,CAUCHO,2011,1526.34,1868.34,1.22
CAQUETA,CAUCHO,2016,2918.0,3173.1,1.09
CAQUETA,CAUCHO,2017,4840.0,6167.7,1.27
CAQUETA,CEBOLLA DE RAMA,2022,8.0,40.0,5.0
CAQUETA,CHONTADURO,2010,85.8,346.0,4.03
CAQUETA,CHONTADURO,2020,298.0,1154.1,3.87
CAQUETA,CHONTADURO,2023,525.0,2145.7,4.09
CAQUETA,CILANTRO,2019,2.5,2.6,1.04
CAQUETA,COCONA,2012,2.5,2.5,1.0
CAQUETA,COPOAZU,2012,18.0,72.0,4.0
CAQUETA,COPOAZU,2013,13.0,52.0,4.0
CAQUETA,COPOAZU,2018,36.0,180.0,5.0
CAQUETA,COPOAZU,2022,36.0,144.0,4.0
CAQUETA,FRESA,2009,3.0,21.0,7.0
CAQUETA,FRESA,2016,15.9,159.0,10.0
CAQUETA,FRESA,2017,11.0,110.0,10.0
CAQUETA,FRIJOL,2012,222.75,166.75,0.75
CAQUETA,FRIJOL,2013,313.75,282.6,0.9
CAQUETA,FRIJOL,2022,398.0,579.55,1.46
CAQUETA,GRANADILLA,2022,13.5,108.0,8.0
CAQUETA,HABICHUELA,2020,17.0,119.0,7.0
CAQUETA,HABICHUELA,2023,4.0,36.0,9.0
CAQUETA,HIGUERILLA,2011,20.0,18.0,0.9
CAQUETA,HORTALIZAS VARIAS,2022,41.0,125.0,3.05
CAQUETA,LULO,2020,132.0,92.4,0.7
CAQUETA,LULO,2023,136.0,95.2,0.7
CAQUETA,MAIZ FORRAJERO,2016,250.0,7500.0,30.0
CAQUETA,MAIZ TRADICIONAL,2022,4573.0,7906.49,1.73
CAQUETA,MANDARINA,2020,3.0,18.0,6.0
CAQUETA,MANDARINA,2023,4.0,24.0,6.0
CAQUETA,MANI,2018,9.0,9.24,1.03
CAQUETA,MANI,2022,5.0,5.0,1.0
CAQUETA,NARANJA JAFFA,2020,27.0,301.0,11.15
CAQUETA,NARANJA JAFFA,2023,14.0,70.0,5.0
CAQUETA,PALMA DE ACEITE,2008,385.0,575.5,1.49
CAQUETA,PAPAYA,2009,7.0,35.0,5.0
CAQUETA,PATILLA,2007,28.0,365.0,13.04
CAQUETA,PATILLA,2012,3.8,114.0,30.0
CAQUETA,PATILLA,2013,60.0,1800.0,30.0
CAQUETA,PATILLA,2018,83.0,953.2,11.48
CAQUETA,PATILLA,2019,45.0,605.0,13.44
CAQUETA,PIÑA,2007,173.0,1317.0,7.61
CAQUETA,PIÑA,2009,340.2,2386.54,7.02
CAQUETA,SACHA INCHI,2016,20.0,8.0,0.4
CAQUETA,SACHA INCHI,2020,203.0,790.2,3.89
CAQUETA,SACHA INCHI,2023,54.0,150.8,2.79
CAQUETA,TOMATE,2010,26.75,131.0,4.9
CAQUETA,TOMATE,2011,27.0,154.5,5.72
CAQUETA,TOMATE,2020,8.0,140.0,17.5
CAQUETA,TOMATE,2023,11.0,73.0,6.64
CAQUETA,TOMATE DE ARBOL,2016,21.0,216.0,10.29
CAQUETA,TOMATE DE ARBOL,2020,36.0,432.0,12.0
CAQUETA,TOMATE DE ARBOL,2023,41.5,498.0,12.0
CAQUETA,TOMATE INVERNADERO,2022,2.0,30.0,15.0
CAQUETA,UVA CAIMARONA,2015,1.0,3.0,3.0
CAQUETA,ZANAHORIA,2014,0.0,0.0,0.0
CAQUETA,ACELGA,2017,1.0,3.0,3.0
CAQUETA,AGUACATE,2021,118.0,637.54,5.4
CAQUETA,AJI,2016,0.25,0.5,2.0
CAQUETA,AJI,2020,2.0,11.0,5.5
CAQUETA,AJI,2023,3.0,4.2,1.4
CAQUETA,ARAZA,2008,378.0,968.0,2.56
CAQUETA,ARAZA,2016,107.0,720.8,6.74
CAQUETA,ARAZA,2017,128.0,790.0,6.17
CAQUETA,ARROZ SECANO MANUAL,2013,651.0,912.0,1.4
CAQUETA,ARROZ SECANO MANUAL,2018,658.0,1078.47,1.6400000000000001
CAQUETA,ARROZ SECANO MANUAL,2019,1765.0,3206.92,1.8199999999999998
CAQUETA,ARVEJA,2016,7.0,10.5,1.5
CAQUETA,CAFE,2014,3074.92,2503.81,0.81
CAQUETA,CAFE,2021,6238.44,4943.77,0.79
CAQUETA,CAÑA MIEL,2007,407.0,975.0,2.4
CAQUETA,CAÑA MIEL,2009,329.0,855.4,2.6
CAQUETA,CAÑA PANELERA,2012,3589.0,17603.5,4.9
CAQUETA,CAÑA PANELERA,2013,3623.0,18386.5,5.07
CAQUETA,CAÑA PANELERA,2018,5902.0,36701.0,6.22
CAQUETA,CAÑA PANELERA,2019,4576.0,224262.0,49.01
CAQUETA,CAUCHO,2008,1090.3,1320.05,1.21
CAQUETA,CAUCHO,2014,2206.0,2510.0,1.1400000000000001
CAQUETA,CAUCHO,2015,2514.0,2655.58,1.06
CAQUETA,CEBOLLA DE RAMA,2014,7.0,13.0,1.8599999999999999
CAQUETA,CEBOLLA DE RAMA,2015,3.0,3.0,1.0
CAQUETA,CHONTADURO,2014,83.0,369.7,4.45
CAQUETA,CHONTADURO,2021,598.0,2211.0,3.7
CAQUETA,CILANTRO,2010,5.0,4.75,0.95
CAQUETA,CILANTRO,2011,9.4,23.41,2.49
CAQUETA,CILANTRO,2020,2.5,11.5,4.6
CAQUETA,CILANTRO,2023,9.35,18.0,1.9300000000000002
CAQUETA,COPOAZU,2019,24.0,84.0,3.5
CAQUETA,FLORES Y FOLLAJES,2014,4.0,8.0,2.0
CAQUETA,FRIJOL,2007,395.0,322.0,0.82
CAQUETA,FRIJOL,2010,546.0,411.0,0.75
CAQUETA,FRIJOL,2011,374.5,341.8,0.91
CAQUETA,FRIJOL,2016,130.0,98.5,0.76
CAQUETA,FRIJOL,2017,274.0,214.0,0.78
CAQUETA,FRIJOL,2023,396.0,589.5,1.49
CAQUETA,HELICONIA,2009,7.0,49.0,7.0
CAQUETA,HORTALIZAS VARIAS,2019,52.0,137.1,2.64
CAQUETA,LECHUGA,2012,1.0,6.0,6.0
CAQUETA,LIMON,2015,1.0,5.0,5.0
CAQUETA,LULO,2014,264.0,1902.0,7.2
CAQUETA,LULO,2021,280.0,196.0,0.7
CAQUETA,MAIZ TECNIFICADO,2014,180.0,900.0,5.0
CAQUETA,MELON,2023,4.0,44.0,11.0
CAQUETA,ÑAME,2019,10.0,70.0,7.0
CAQUETA,NARANJA JAFFA,2022,14.0,98.0,7.0
CAQUETA,PALMA DE ACEITE,2007,385.0,575.5,1.49
CAQUETA,PALMA DE ACEITE,2009,385.0,575.5,1.49
CAQUETA,PALMA DE ACEITE,2016,350.0,525.0,1.5
CAQUETA,PALMA DE ACEITE,2017,350.0,420.0,1.2
CAQUETA,PATILLA,2014,342.0,1650.0,4.82
CAQUETA,PATILLA,2015,39.0,607.0,15.56
CAQUETA,PIÑA,2010,463.0,3372.1,7.28
CAQUETA,PIÑA,2011,504.0,3458.0,6.86
CAQUETA,PIÑA,2016,481.0,4872.9,10.13
CAQUETA,PIÑA,2017,668.0,4771.0,7.14
CAQUETA,PIÑA,2020,421.0,2899.0,6.89
CAQUETA,PIÑA,2023,410.0,3177.0,7.75
CAQUETA,PLATANO,2009,12915.0,80266.0,6.21
CAQUETA,SACHA INCHI,2022,161.0,325.9,2.02
CAQUETA,TOMATE,2019,5.0,32.0,6.4
CAQUETA,TOMATE DE ARBOL,2014,6.0,60.0,10.0
CAQUETA,TOMATE DE ARBOL,2015,6.0,60.0,10.0
CAQUETA,TOMATE INVERNADERO,2018,10.0,1040.0,104.0
CAQUETA,ZAPOTE,2009,34.0,68.0,2.0
CAQUETA,AHUYAMA,2010,0.0,0.0,0.0
CAQUETA,AHUYAMA,2011,7.8,104.0,13.33
CAQUETA,AHUYAMA,2016,27.0,108.0,4.0
CAQUETA,AHUYAMA,2020,16.0,80.0,5.0
CAQUETA,AHUYAMA,2023,26.5,191.0,7.21
CAQUETA,ARROZ RIEGO,2006,0.0,0.0,0.0
CAQUETA,ARROZ RIEGO,2009,48.0,249.6,5.2
CAQUETA,ARROZ SECANO MANUAL,2012,744.0,1149.5,1.55
CAQUETA,ARROZ SECANO MANUAL,2022,1425.0,3179.9,2.23
CAQUETA,ARROZ SECANO MECANIZADO,2008,55.0,343.7,6.25
CAQUETA,ARROZ SECANO MECANIZADO,2014,2574.09,10796.68,4.19
CAQUETA,ARROZ SECANO MECANIZADO,2015,2078.61,9902.2,4.76
CAQUETA,ARVEJA,2017,0.0,0.0,0.0
CAQUETA,ASAI,2019,30.0,30.0,1.0
CAQUETA,CACAO,2014,1434.0,899.2,0.63
CAQUETA,CACAO,2015,1529.0,834.3,0.55
CAQUETA,CACAO,2021,8256.0,4530.56,0.55
CAQUETA,CAFE,2009,2332.0,2332.0,1.0
CAQUETA,CAÑA PANELERA,2022,4740.0,243623.0,51.4
CAQUETA,CHONTADURO,2009,80.8,345.7,4.28
CAQUETA,CILANTRO,2016,1.87,3.74,2.0
CAQUETA,CILANTRO,2017,5.87,21.44,3.65
CAQUETA,COPOAZU,2020,18.0,72.0,4.0
CAQUETA,COPOAZU,2023,36.0,144.0,4.0
CAQUETA,FRESA,2014,10.0,100.0,10.0
CAQUETA,FRESA,2015,8.0,80.0,10.0
CAQUETA,FRIJOL,2020,417.0,2572.25,6.17
CAQUETA,FRUTALES VARIOS,2016,5.0,10.0,2.0
CAQUETA,FRUTALES VARIOS,2017,4.0,8.0,2.0
CAQUETA,HABICHUELA,2012,0.8,1.6,2.0
CAQUETA,HABICHUELA,2022,2.0,18.0,9.0
CAQUETA,HELICONIA,2010,3.0,27.0,9.0
CAQUETA,LIMON,2021,10.0,50.0,5.0
CAQUETA,LULO,2009,195.0,2925.0,15.0
CAQUETA,MAIZ BLANCO TECNIFICADO,2022,1842.0,3657.52,1.99
CAQUETA,MAIZ TRADICIONAL,2014,12503.0,12807.67,1.02
CAQUETA,MAIZ TRADICIONAL,2015,6336.0,6854.65,1.08
CAQUETA,MAIZ TRADICIONAL,2021,10904.0,17834.79,1.6400000000000001
CAQUETA,MANDARINA,2012,10.0,80.0,8.0
CAQUETA,MANDARINA,2013,12.0,82.0,6.83
CAQUETA,MANDARINA,2018,16.0,128.0,8.0
CAQUETA,MANDARINA,2022,7.0,42.0,6.0
CAQUETA,MARACUYA,2009,4.0,48.0,12.0
CAQUETA,ÑAME,2020,6.0,19.0,3.17
CAQUETA,NARANJA,2014,20.0,150.0,7.5
CAQUETA,NARANJA,2015,17.0,127.5,7.5
CAQUETA,NARANJA JAFFA,2019,37.0,193.0,5.22
CAQUETA,PAPAYA,2014,16.0,80.0,5.0
CAQUETA,PAPAYA,2015,25.0,125.0,5.0
CAQUETA,PLATANO,2014,10307.0,61913.4,6.01
CAQUETA,PLATANO,2021,29898.0,175312.7,5.86
CAQUETA,SACHA INCHI,2018,150.0,900.0,6.0
CAQUETA,SACHA INCHI,2019,226.0,942.0,4.17
CAQUETA,TOMATE,2012,18.05,76.6,4.24
CAQUETA,TOMATE,2013,13.0,85.0,6.54
CAQUETA,TOMATE,2018,2.0,61.85,30.93
CAQUETA,TOMATE DE ARBOL,2021,81.0,972.0,12.0
CAQUETA,UVA CAIMARONA,2012,3.0,0.6,0.2
CAQUETA,UVA CAIMARONA,2013,3.0,0.9,0.3
CAQUETA,UVA CAIMARONA,2018,1.0,3.0,3.0
CAQUETA,YUCA,2010,6468.0,46497.5,7.19
CAQUETA,YUCA,2011,6915.0,52329.0,7.57
CAQUETA,YUCA,2020,8945.0,71550.64,8.0
CAQUETA,YUCA,2023,7865.0,61675.0,7.84
CAQUETA,AGUACATE,2016,1.0,4.0,4.0
CAQUETA,AGUACATE,2017,1.0,4.5,4.5
CAQUETA,AGUACATE,2023,74.0,456.6,6.17
CAQUETA,AHUYAMA,2017,2.0,3.6,1.8
CAQUETA,AJI,2018,3.0,6.0,2.0
CAQUETA,AJI,2019,2.0,2.0,1.0
CAQUETA,ARAZA,2014,56.0,206.4,3.69
CAQUETA,ARAZA,2015,75.0,238.3,3.18
CAQUETA,ARAZA,2021,40.0,55.0,1.38
CAQUETA,ARROZ RIEGO,2007,60.0,315.0,5.25
CAQUETA,ARROZ SECANO MANUAL,2010,1278.0,1321.9,1.03
CAQUETA,ARROZ SECANO MANUAL,2011,1233.0,1873.86,1.52
CAQUETA,ARROZ SECANO MANUAL,2016,1453.0,2943.4,2.03
CAQUETA,ARROZ SECANO MANUAL,2020,1635.0,3236.38,1.98
CAQUETA,ARROZ SECANO MANUAL,2023,1418.0,3484.1,2.46
CAQUETA,ARROZ SECANO MECANIZADO,2013,795.0,3865.0,4.86
CAQUETA,ARROZ SECANO MECANIZADO,2018,515.92,1510.34,2.93
CAQUETA,ARROZ SECANO MECANIZADO,2019,1051.0,4274.0,4.07
CAQUETA,BANANO,2019,208.0,1928.0,9.27
CAQUETA,CACAO,2010,583.0,297.6,0.51
CAQUETA,CACAO,2011,771.0,398.5,0.52
CAQUETA,CACAO,2020,3955.0,1694.36,0.43
CAQUETA,CACAO,2023,4173.5,2331.3,0.56
CAQUETA,CAÑA MIEL,2008,364.35,947.31,2.6
CAQUETA,CAÑA PANELERA,2008,1395.1,8109.16,5.8100000000000005
CAQUETA,CAUCHO,2012,1873.75,2168.1,1.16
CAQUETA,CAUCHO,2013,1581.0,1894.4,1.2
CAQUETA,CEBOLLA DE RAMA,2012,5.0,6.0,1.2
CAQUETA,CEBOLLA DE RAMA,2020,14.0,144.9,10.35
CAQUETA,CEBOLLA DE RAMA,2023,7.5,54.95,7.33
CAQUETA,COPOAZU,2016,18.0,90.0,5.0
CAQUETA,COPOAZU,2017,35.0,175.0,5.0
CAQUETA,FLORES Y FOLLAJES,2012,3.0,30.0,10.0
CAQUETA,FRESA,2018,13.0,130.0,10.0
CAQUETA,FRESA,2019,18.0,180.0,10.0
CAQUETA,FRIJOL,2021,696.0,988.8,1.42
CAQUETA,GRANADILLA,2023,18.5,148.0,8.0
CAQUETA,HABICHUELA,2021,34.0,306.0,9.0
CAQUETA,HORTALIZAS VARIAS,2020,38.0,102.5,2.7
CAQUETA,HORTALIZAS VARIAS,2023,33.0,107.5,3.26
CAQUETA,LIMON,2017,2.0,10.0,5.0
CAQUETA,MAIZ FORRAJERO,2014,180.0,3960.0,22.0
CAQUETA,MAIZ FORRAJERO,2015,70.0,2100.0,30.0
CAQUETA,MAIZ TRADICIONAL,2010,8510.0,9952.05,1.17
CAQUETA,MAIZ TRADICIONAL,2011,8265.0,9768.5,1.18
CAQUETA,MAIZ TRADICIONAL,2020,8148.0,12149.84,1.49
CAQUETA,MAIZ TRADICIONAL,2023,3755.0,6551.27,1.74
CAQUETA,MANDARINA,2014,10.0,80.0,8.0
CAQUETA,MANDARINA,2021,14.0,84.0,6.0
CAQUETA,MANI,2021,8.0,8.0,1.0
CAQUETA,NARANJA,2010,40.0,241.0,6.03
CAQUETA,NARANJA,2011,20.0,180.0,9.0
CAQUETA,PAPAYA,2013,35.0,560.0,16.0
CAQUETA,PATILLA,2008,16.0,182.0,11.38
CAQUETA,PATILLA,2016,105.0,1225.0,11.67
CAQUETA,PATILLA,2017,178.0,1660.0,9.33
CAQUETA,PIÑA,2018,762.0,4793.0,6.29
CAQUETA,PIÑA,2019,677.0,6812.5,10.06
CAQUETA,PLANTAS AROMATICAS,2017,0.5,0.5,1.0
CAQUETA,PLATANO,2010,11897.0,73422.0,6.17
CAQUETA,PLATANO,2020,15288.0,93394.6,6.11
CAQUETA,PLATANO,2023,15281.0,88143.0,5.77
CAQUETA,REPOLLO,2012,0.9,13.5,15.0
CAQUETA,TOMATE,2022,11.5,73.0,6.35
CAQUETA,TOMATE DE ARBOL,2022,40.5,486.0,12.0
CAQUETA,TOMATE INVERNADERO,2016,8.0,800.0,100.0
CAQUETA,TOMATE INVERNADERO,2020,2.0,140.0,70.0
CAQUETA,TOMATE INVERNADERO,2023,2.0,30.0,15.0
CAQUETA,YUCA,2022,7099.0,58999.5,8.31
CAQUETA,AGUACATE,2020,41.0,261.2,6.37
CAQUETA,AHUYAMA,2021,26.0,162.0,6.23
CAQUETA,AJI,2022,5.0,7.5,1.5
CAQUETA,ARROZ SECANO MECANIZADO,2012,1510.0,6731.0,4.46
CAQUETA,ARROZ SECANO MECANIZADO,2022,695.0,2758.8,3.9699999999999998
CAQUETA,ASAI,2020,0.0,0.0,0.0
CAQUETA,BANANO,2022,288.0,1505.0,5.23
CAQUETA,CACAO,2007,340.0,147.3,0.43
CAQUETA,CACAO,2009,284.0,140.18,0.49
CAQUETA,CACAO,2016,1407.0,591.1,0.42
CAQUETA,CACAO,2017,2755.0,1035.7,0.38
CAQUETA,CAFE,2008,2735.0,2469.0,0.9
CAQUETA,CAFE,2015,3410.56,3749.27,1.1
CAQUETA,CAÑA PANELERA,2014,2998.0,16230.3,5.41
CAQUETA,CAÑA PANELERA,2015,3833.0,21567.5,5.63
CAQUETA,CAÑA PANELERA,2021,9794.0,429496.2,43.85
CAQUETA,CEBOLLA DE RAMA,2013,4.0,10.0,2.5
CAQUETA,CEBOLLA DE RAMA,2018,5.6,28.0,5.0
CAQUETA,CEBOLLA DE RAMA,2019,15.0,111.0,7.4
CAQUETA,CHONTADURO,2008,75.7,295.05,3.9
CAQUETA,CHONTADURO,2015,88.0,401.43,4.5600000000000005
CAQUETA,CILANTRO,2014,2.5,2.5,1.0
CAQUETA,CILANTRO,2021,9.0,13.0,1.44
CAQUETA,FLORES Y FOLLAJES,2018,4.0,8.0,2.0
CAQUETA,FRESA,2012,7.0,49.0,7.0
CAQUETA,FRESA,2022,15.0,180.0,12.0
CAQUETA,FRIJOL,2006,0.0,0.0,0.0
CAQUETA,FRIJOL,2009,696.0,592.4,0.85
CAQUETA,FRUTALES VARIOS,2018,4.0,8.0,2.0
CAQUETA,LIMON,2016,1.0,5.0,5.0
CAQUETA,LIMON,2020,10.0,180.0,18.0
CAQUETA,LIMON,2023,5.0,25.0,5.0
CAQUETA,LIMON TAHITI,2021,70.0,560.0,8.0
CAQUETA,LULO,2015,214.0,1552.0,7.25
CAQUETA,MAIZ BLANCO TECNIFICADO,2023,1601.3,3326.64,2.08
CAQUETA,MAIZ TECNIFICADO,2015,62.0,300.0,4.84
CAQUETA,MAIZ TRADICIONAL,2006,0.0,0.0,0.0
CAQUETA,MAIZ TRADICIONAL,2007,11343.0,10487.0,0.92
CAQUETA,MAIZ TRADICIONAL,2009,7662.0,9100.0,1.19
CAQUETA,MAIZ TRADICIONAL,2016,9249.0,9783.0,1.06
CAQUETA,MAIZ TRADICIONAL,2017,8831.0,10528.77,1.19
CAQUETA,MANDARINA,2015,10.0,80.0,8.0
CAQUETA,MARACUYA,2010,4.0,48.0,12.0
CAQUETA,ÑAME,2018,15.0,75.0,5.0
CAQUETA,ÑAME,2022,6.0,36.0,6.0
CAQUETA,NARANJA,2009,40.0,242.0,6.05
CAQUETA,NARANJA,2016,20.0,140.0,7.0
CAQUETA,NARANJA,2017,23.0,460.0,20.0
CAQUETA,PALMA DE ACEITE,2010,385.0,580.0,1.51
CAQUETA,PALMA DE ACEITE,2011,400.0,600.0,1.5
CAQUETA,PALMA DE ACEITE,2020,140.0,293.73,2.1
CAQUETA,PALMA DE ACEITE,2023,0.0,0.0,0.0
CAQUETA,PAPAYA,2012,31.0,155.0,5.0
CAQUETA,PATILLA,2022,180.0,1406.0,7.8100000000000005
CAQUETA,PIÑA,2012,475.0,3398.5,7.15
CAQUETA,PIÑA,2013,563.0,4907.0,8.72
CAQUETA,PIÑA,2022,424.0,3176.0,7.49
CAQUETA,PLATANO,2007,12447.0,80132.0,6.44
CAQUETA,PLATANO,2011,12614.0,78412.0,6.22
CAQUETA,PLATANO,2016,13304.0,82203.0,6.18
CAQUETA,PLATANO,2017,14379.0,85086.3,5.92
CAQUETA,TOMATE INVERNADERO,2017,8.0,800.0,100.0
CAQUETA,YUCA,2012,6809.0,48913.0,7.18
CAQUETA,YUCA,2013,6282.25,46687.0,7.43
CAQUETA,YUCA,2018,8785.0,63072.5,7.18
CAQUETA,YUCA,2019,9299.0,69244.0,7.45
CAQUETA,ZAPOTE,2012,8.0,137.6,17.2
CAQUETA,ZAPOTE,2013,8.0,140.0,17.5
CAQUETA,AGUACATE,2018,5.0,25.0,5.0
CAQUETA,AGUACATE,2019,53.0,265.0,5.0
CAQUETA,AHUYAMA,2014,17.0,170.0,10.0
CAQUETA,AHUYAMA,2015,10.0,40.0,4.0
CAQUETA,ARAZA,2022,20.0,27.5,1.38
CAQUETA,ARROZ SECANO MANUAL,2021,3644.0,9047.94,2.48
CAQUETA,ARROZ SECANO MECANIZADO,2010,1077.0,5390.0,5.0
CAQUETA,ARROZ SECANO MECANIZADO,2011,1207.0,7214.0,5.98
CAQUETA,ARROZ SECANO MECANIZADO,2016,2415.24,12683.59,5.25
CAQUETA,ARROZ SECANO MECANIZADO,2020,825.0,3417.15,4.14
CAQUETA,ARROZ SECANO MECANIZADO,2023,675.0,2958.0,4.38
CAQUETA,BANANO,2020,275.0,2712.0,9.86
CAQUETA,BANANO,2023,348.0,1770.0,5.09
CAQUETA,CACAO,2012,1202.0,656.8,0.55
CAQUETA,CACAO,2013,1542.0,872.03,0.57
CAQUETA,CACAO,2018,3710.0,1562.4,0.42
CAQUETA,CACAO,2019,3630.0,1767.31,0.49
CAQUETA,CAFE,2019,3404.0,2502.76,0.74
CAQUETA,CAÑA MIEL,2012,474.0,1212.1,2.56
CAQUETA,CEBOLLA DE RAMA,2021,18.0,114.0,6.33
CAQUETA,CHONTADURO,2019,308.0,1441.7,4.68
CAQUETA,COPOAZU,2014,12.0,48.0,4.0
CAQUETA,COPOAZU,2021,36.0,144.0,4.0
CAQUETA,FRESA,2010,6.0,60.0,10.0
CAQUETA,FRESA,2011,6.0,60.0,10.0
CAQUETA,FRESA,2020,19.0,190.0,10.0
CAQUETA,FRESA,2023,15.0,180.0,12.0
CAQUETA,HABICHUELA,2011,0.9,1.8,2.0
CAQUETA,LULO,2019,137.0,959.0,7.0
